,game_id,white_player,wn_pair,wn_outpost,wn_repositioning,wn_mobility,wb_pair,wk_side_fianchetto,wq_side_fianchetto,wb_mobility,wlong_diagonal_control,wopposite_color_b,b_p_coherency,wn_b_trade_pref,wn_b_develop_pref,wopen_files,wsemi_open_files,wback_rank_r,wdoubled_r,wdoubled_with_q,wr_mobility,wq_aggression,wq_fianchetto,wq_invasion,wq_mobility,A,B,C,D,E,A#,B#,C#,D#,E#,w_development_side,wc_earliness,wc_side,wc_relative,wc_artificial,wc_development,wp_king_protection,wp_center_strength,wp_doubled,wp_isolated,wp_backward,wp_tension,wp_color,wp_forwardness,wp_guarded_forwardness,wp_en_passant,wp_storming,wp_chain_count,wp_longest_chain,wp_non_queen,wb_rank,wb_file,wb_density,wb_attack,wb_pawn_pref,wb_minor_pref,wb_rook_pref,wb_queen_pref,wcl_MLL,wcl_ML,wcl_MM,wcl_MR,wcl_MRR,wcl_BL,wcl_BM,wcl_BR,discovered_checks_set_up,discovered_checks_given,discovered_checks_chances,P_moves,N_moves,B_moves,R_moves,Q_moves,K_moves,pins_given,time_pinned,fork_counter,pieces_guarded,num_trades,num_direct_trades,num_indirect_trades,num_direct_trades_white,num_indirect_trades_white,avg_time_between_direct_trade,exchanges_possible,king_squares_attacked,king_moves,king_moves_weighted,distance_from_king
0,https://lichess.org/2KkaVklL,Arnelos,0,0.0,0.004356971153846154,1.953125,1,0,0,3.234375,0.375,0,-3.0,-0.7868852459016393,0.8571428571428571,0.5,1.40625,0.17647058823529413,0.25,0.0,8.09375,0.10526315789473684,0.0,0.0,0.9215686274509803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,0.07142857142857142,1,1,0,0.33333333333333337,2.8,1.3023733082881912,0.53125,0.65625,0.75,0.125,0.5,1.628125,0.0625,0.0,0.16551849240634567,0.03125,1.9375,0.0,1.8227035117660115,0.0687897172272172,0.33054451047228656,37.8125,0.4953934953934954,0.4998511904761905,0.5,0.484375,0.203125,0.1484375,0.15625,0.0,0.0,0.5000000000000002,0.40625,0.5312499999999998,0,0,0,0.24242424242424243,0.09090909090909091,0.21212121212121213,0.4242424242424241,0.030303030303030304,0.030303030303030304,9,1.0,0,0.0037273772234709735,7,7,0,2,0,1.0,0.36,0.03125,0,0,3.5167685872587837
1,https://lichess.org/O7ASyvf4,Arnelos,0,0.0,0.13790232385433626,2.0789473684210527,0,0,0,2.6315789473684212,0.0,-1,1.1794871794871795,0.0,1.1428571428571428,0.15789473684210525,0.0,0.023809523809523808,0.0,0.05263157894736842,5.2105263157894735,0.43478260869565216,0.0,0.0,4.595238095238095,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0714285714285714,0.045454545454545456,-1,-1,0,0.6666666666666667,3.2,1.553935433416899,0.3157894736842105,0.0,0.631578947368421,0.15789473684210525,0.1428571428571428,1.9398496240601506,1.0526315789473684,0.0,0.18369503157834163,0.0,1.0,0.0,1.452832255463834,0.15158525684841476,0.3830331810979393,39.10526315789474,0.5121457489878543,0.4964912280701754,0.5087719298245613,0.5,0.0,0.07894736842105263,0.2631578947368421,0.15789473684210525,0.5,0.0,0.02631578947368421,0.3859649122807016,0,0,0,0.3088235294117647,0.10294117647058824,0.11764705882352942,0.17647058823529413,0.044117647058823525,0.2647058823529412,5,2.5,0,0.002894877513991087,6,5,1,2,0,1.0,0.3333333333333333,0.0,1,35,3.511667393453108
2,https://lichess.org/bFOEr8n2,Arnelos,0,0.0,0.0980406746031746,1.3125,0,0,0,4.0,0.5,-1,2.4,0.09230769230769231,0.8695652173913043,0.8125,0.375,0.0,0.0,0.0,4.0625,0.0,0.0,0.0,3.289473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.22448979591836737,0.1,1,1,0,0.33333333333333337,2.8,0.6698351275813497,0.0,0.0,0.0,0.0,0.33333333333333326,1.1785714285714286,0.0,0.0,0.15269669959534285,0.0,1.75,0.0,1.1358141858141857,-0.07482309357309358,0.427207233732969,35.25,0.4687500000000001,0.47886904761904764,0.5,0.46875,0.34375,0.0,0.171875,0.0,0.0,0.08333333333333333,0.25,0.5208333333333335,0,0,0,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.3714285714285715,0.05714285714285714,0.11428571428571428,4,2.5,0,0.0042840351922383176,5,5,0,0,0,1.0,0.5789473684210527,0.6875,0,0,3.4781013163250005
3,https://lichess.org/rGbgYvaX,Arnelos,0,0.0,0.1877964219875985,2.875,0,0,0,3.375,0.5,-1,1.1607142857142858,0.0,1.1428571428571428,0.4166666666666667,0.041666666666666664,0.0,0.0,0.125,5.291666666666667,0.43478260869565216,0.0,0.0,4.1063829787234045,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0714285714285714,0.045454545454545456,-1,1,0,0.6666666666666667,2.4,1.5257154491758274,0.0,0.0,0.2916666666666667,0.08333333333333333,0.6666666666666667,1.9275793650793653,1.0,0.0,0.1775997113422835,0.20833333333333334,1.5,0.0,1.4633179320679321,-0.06974969474969472,0.3587676975299375,37.916666666666664,0.4983974358974359,0.49583333333333335,0.513888888888889,0.5,0.0,0.15625,0.19791666666666666,0.052083333333333336,0.5,0.3055555555555556,0.0625,0.2916666666666666,0,0,0,0.3617021276595743,0.19148936170212766,0.1702127659574468,0.06382978723404255,0.0851063829787234,0.14893617021276595,4,1.0,0,0.003428923025277192,6,6,0,1,0,1.0,0.391304347826087,0.08333333333333333,1,32,3.5301867202931034
4,https://lichess.org/VzKiSWcp,Arnelos,0,0.0,0.26065542644490014,1.736842105263158,0,0,0,1.8421052631578947,0.0,-1,0.6153846153846154,0.6181818181818182,1.2413793103448276,0.15789473684210525,0.0,0.0,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,3.4146341463414633,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.1428571428571428,0.0,0,0,0,0.0,1.5,0.4874170314576565,0.0,0.0,2.0,0.0,-0.6,1.7105263157894737,1.0,0.0,0.1782631420192059,0.0,1.0,0.0,1.348165869218501,0.3349282296650718,0.3805123752492173,36.578947368421055,0.5215311004784687,0.5087719298245613,0.5,0.5789473684210527,0.0,0.0,0.14473684210526316,0.2894736842105263,0.23684210526315788,0.0,0.3157894736842105,0.29824561403508765,0,0,0,0.2333333333333333,0.26666666666666666,0.13333333333333333,0.19999999999999998,0.1,0.06666666666666667,4,0.0,0,0.011741025210554298,5,4,1,3,0,1.0,0.4,2.0,1,21,3.2183296919882287
5,https://lichess.org/EtRGpB4I,Arnelos,0,0.0,0.17609126984126983,2.875,0,0,0,1.75,0.0,-1,-1.4444444444444444,0.0,0.37037037037037035,0.25,0.0,0.0,0.0,0.0,4.125,0.0,0.0,0.0,2.3823529411764706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.2857142857142858,0.05555555555555555,1,1,0,0.0,3.2,1.7466545123498562,0.25,0.0,0.0,0.0,0.1428571428571428,1.607142857142857,0.0,0.0,0.1639448084485122,0.0,1.0,0.0,1.2822802197802194,0.18063186813186816,0.3928956252683937,35.875,0.5,0.4095238095238095,0.6666666666666666,0.5,0.5,0.0,0.3125,0.15625,0.375,0.0,0.0,0.0,0,0,0,0.2222222222222222,0.2222222222222222,0.38888888888888895,0.1111111111111111,0.05555555555555555,0.05555555555555555,1,0.0,0,0.005065247252747252,2,2,0,0,0,1.0,0.4117647058823529,0.0,0,0,3.520546009001892
6,https://lichess.org/ZUQDBUCr,Arnelos,0,0.0,0.2526366708330205,2.727272727272727,0,0,0,2.515151515151515,0.0,-1,0.5833333333333334,0.039735099337748346,1.12,0.8181818181818182,0.0,0.0,0.0,0.06060606060606061,3.727272727272727,0.1111111111111111,0.0,0.0,2.549019607843137,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.2857142857142858,0.02631578947368421,1,1,0,0.6666666666666667,1.3,1.0870829585413953,0.0,0.0,0.0,0.12121212121212122,0.19999999999999996,1.396103896103897,0.09090909090909091,0.0,0.16058398274605418,0.24242424242424243,2.242424242424242,0.0,1.2328237419146513,0.14958728140546332,0.3812788753120868,37.36363636363637,0.5025429116338207,0.5112554112554112,0.5050505050505051,0.5151515151515151,0.0,0.14393939393939395,0.09090909090909091,0.0,0.0,0.4242424242424246,0.2878787878787879,0.33333333333333337,0,0,0,0.20000000000000004,0.12499999999999999,0.13749999999999998,0.13749999999999998,0.0625,0.35000000000000014,1,0.0,1,0.0052637343270952085,6,5,1,3,1,1.5,0.4,0.696969696969697,1,21,3.3857474986886738
7,https://lichess.org/XQjKbniH,Arnelos,0,0.2,0.0685295230839238,1.7285714285714286,0,0,0,2.2714285714285714,0.0,0,2.0,-0.6101694915254238,0.9411764705882353,0.34285714285714286,0.6,0.18518518518518517,0.0,0.6,4.371428571428571,0.05263157894736842,0.0,0.0,2.7222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.2857142857142858,0.05,1,1,0,0.6666666666666667,2.4,1.6557411053817186,0.0,0.4,0.02857142857142857,0.34285714285714286,0.0,1.8242176870748303,0.9142857142857143,0.0,0.17345942167116682,0.37142857142857144,1.8285714285714285,0.0,1.6644109065537642,-0.08992872207157918,0.3715396610510034,39.91428571428571,0.46799200799200813,0.5017687074829932,0.5,0.4857142857142857,0.2,0.12142857142857143,0.18571428571428572,0.14285714285714285,0.0,0.2571428571428571,0.38571428571428573,0.14285714285714282,0,0,0,0.375,0.21875,0.125,0.15625,0.0625,0.09375,3,0.0,1,0.005835498968152029,4,4,0,0,0,1.25,0.5185185185185185,0.14285714285714285,2,44,3.4431044538451947
8,https://lichess.org/HTSI5e52,Arnelos,0,0.0,0.02785064935064935,0.4,1,0,0,3.48,0.0,-1,-0.5,-0.26666666666666666,0.9411764705882353,0.92,0.68,0.0,0.16,0.0,6.04,0.0,0.0,0.0,3.7586206896551726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1428571428571428,0.08333333333333333,1,1,0,0.33333333333333337,3.0,0.7201207869178431,0.0,0.04,0.0,0.12,0.19999999999999996,1.2159999999999995,0.0,0.0,0.15137486874212205,0.0,2.0,0.0,1.179934731934732,0.2093395493395493,0.3698240259716099,40.64,0.5505656565656563,0.48266666666666663,0.5,0.5,0.0,0.01,0.02,0.17,0.0,0.4533333333333336,0.1,0.37333333333333335,0,0,0,0.19512195121951217,0.14634146341463414,0.2439024390243902,0.26829268292682923,0.12195121951219512,0.04878048780487805,8,3.0,0,0.0028082362082362078,6,5,1,5,0,0.0,0.896551724137931,1.04,0,0,3.1592076697249087
9,https://lichess.org/eTWUWWIt,Arnelos,0,0.02702702702702703,0.1262865654567095,2.8783783783783785,0,0,0,2.945945945945946,0.0,0,-0.59375,-0.8852459016393442,0.9523809523809523,0.40540540540540543,1.2702702702702702,0.0,0.0,0.3783783783783784,3.324324324324324,0.0,0.0,0.0,2.8596491228070176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.08571428571428563,0.08333333333333333,1,1,0,0.33333333333333337,2.4,0.6673134632459581,0.0,0.0,0.8378378378378378,0.0,-0.6,1.4441441441441434,0.0,0.0,0.15637664487403236,0.0,1.945945945945946,0.0,1.3329355329355332,-0.014734814734814708,0.3944508499664005,36.351351351351354,0.49754299754299747,0.5046332046332046,0.5045045045045046,0.5135135135135135,0.0,0.22297297297297297,0.05405405405405406,0.04054054054054054,0.013513513513513514,0.36936936936936954,0.4864864864864865,0.5945945945945945,0,0,0,0.2571428571428572,0.2285714285714286,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.11428571428571428,8,1.75,0,0.00205034872023289,5,5,0,5,0,0.0,1.2857142857142858,0.8918918918918919,1,37,3.27955470942313
